,0,1,2,3,4
17,2016-02-12,中科华联,战略投资,未透露,沂景投资
18,2016-02-12,智柔科技,天使轮,数百万人民币,浙华投资
19,2016-02-12,深思考人工智能,Pre-A轮,1000万人民币,九阳股份
0,2016-02-11,铁甲二手机,C轮,2亿人民币,启明创投 DCM中国 元生资本
1,2016-02-11,天涯好收益,A轮,数百万人民币,未透露
2,2016-02-11,每刻报销,天使轮,1000万人民币,赛伯乐投资 中赢投资
3,2016-02-11,嘀嘀配件,A轮,200万人民币,德沃基金
4,2016-02-11,开拍,A轮,未透露,创新工场
5,2016-02-11,传世科技,天使轮,500万人民币,哈尔滨创投 科力投资 哈工大科技
6,2016-02-11,iBaby爱宝贝,A轮,数千万人民币,未透露
7,2016-02-11,真的有料,天使轮,500万人民币,乾明投资 中富投资
8,2016-02-10,Bit Tiger太阁,天使轮,50万美元,葛雨飞
9,2016-02-10,爱淘城,C轮,2750万人民币,未透露
10,2016-02-10,影呈科技,A轮,未透露,深创投
11,2016-02-10,留学生公寓网,C轮,6000万美元,VY Capital
12,2016-02-10,otvcloud亦非云,A轮,数千万美元,云锋基金
13,2016-02-10,金华佗,Pre-A轮,数千万人民币,天使湾 联想之星 启赋资本 曾峥
14,2016-02-09,昂科生物,B轮,1100万人民币,道格资本
15,2016-02-09,匹匹扣旅游圈,C轮,数亿人民币,未透露
16,2016-02-09,EJOY广州简悦科技,B轮,数千万人民币,华人文化产业基金 毅达资本
17,2016-02-09,邻家好医,天使轮,数百万人民币,腾讯
18,2016-02-09,PosPal银豹收银系统,A轮,数百万美元,创新工场
19,2016-02-08,青橙创客教育,天使轮,数百万人民币,启迪之星（启迪孵化器）
0,2016-02-08,高考圈,天使轮,数百万人民币,腾股创投
1,2016-02-08,在直播,天使轮,未透露,真格基金
2,2016-02-08,甄牛,种子轮,100万人民币,未透露
3,2016-02-06,心瑞医疗,天使轮,数千万人民币,本草资本
4,2016-02-06,胜利联盟,B轮,数千万人民币,经纬中国 联创永宣 重山资本 鄂尔多斯创投
5,2016-02-06,合恩医疗,A轮,未透露,未透露
6,2016-02-06,加班狗,A轮,3000万人民币,翊翎资本
7,2016-02-06,大洋泊车,B轮,数千万人民币,海泉基金(胡海泉)
8,2016-02-06,面包英语,A轮,未透露,孝昌水木投资
9,2016-02-06,滚雷进口车,A轮,数千万人民币,和君资本 春晓资本
10,2016-02-06,结婚说,天使轮,180万人民币,雷雨资本(微投VChello) 湾海投资
11,2016-02-06,微语言,Pre-A轮,数千万人民币,未透露
12,2016-02-06,AllPay,A轮,150万美元,未透露
13,2016-02-06,金山云,C轮,6000万美元,IDG资本 金山软件 华夏基金香港 张倩
14,2016-02-05,珐玛珈,新三板,未透露,未透露
15,2016-02-05,停天下,天使轮,未透露,洪泰基金
16,2016-02-05,信力科技,战略投资,180万人民币,粤科金融
17,2016-02-05,威特曼,战略投资,6000万人民币,东软集团Neusoft
18,2016-02-05,新三板指南,天使轮,500万人民币,天河投资
19,2016-02-05,明师国际教育,天使轮,500万人民币,盛通股份
0,2016-02-05,隐食家,A轮,数千万人民币,青松基金 迭代资本 磐石资本 和盟创投
1,2016-02-05,码114,A轮,数千万人民币,阿里巴巴
2,2016-02-05,安迪博特,D轮,未透露,泰达科投
3,2016-02-05,圣威特,B轮,未透露,未透露
4,2016-02-05,瘦成闪电,天使轮,未透露,未透露
5,2016-02-05,知藏云道科技,天使轮,数千万人民币,蓝驰创投
6,2016-02-05,小茶一丛,天使轮,数千万人民币,未透露
7,2016-02-05,挖兔美哒,天使轮,60万人民币,未透露
8,2016-02-05,好好卖,天使轮,数百万人民币,海丰至诚
9,2016-02-05,火烈鸟果盘游戏,B轮,数千万人民币,IDG资本 广发信德
10,2016-02-05,希鸥网,天使轮,数百万人民币,苏河汇 易一天使 集素资本
11,2016-02-05,和金在线,A+轮,数百万美元,晨兴资本 红点创投中国基金
12,2016-02-05,民宿集中营,种子轮,100万人民币,温青创投
13,2016-02-04,中元盛绘,战略投资,40万人民币,冷笑话(飞博共创)
14,2016-02-04,极目智能,天使轮,100万人民币,光谷人才基金
15,2016-02-04,嘉泰激光,新三板,未透露,未透露
16,2016-02-04,品牌家纺网,A轮,数千万人民币,涌金集团 寒武创投
17,2016-02-04,石榴VR,天使轮,数百万人民币,如码资本
18,2016-02-04,吃喝实验室,天使轮,数百万人民币,未透露
19,2016-02-04,游乐科技,天使轮,未透露,安赐资本
0,2016-02-04,百济神州,IPO上市,1.47亿美元,未透露
1,2016-02-04,掌上肾医,天使轮,数百万人民币,BWVC泽厚资本
2,2016-02-04,微网信通,新三板,数亿人民币,未透露
3,2016-02-04,书否,天使轮,未透露,未透露
4,2016-02-04,EasyWork365,天使轮,未透露,未透露
5,2016-02-04,鲜急送,A轮,数千万人民币,SIG海纳亚洲 长石资本
6,2016-02-04,欧德蒙,A轮,数千万人民币,未透露
7,2016-02-04,乌托邦,天使轮,300万人民币,未透露
8,2016-02-04,100kuai兼职,A轮,1亿人民币,泽清资本 鼎信宏图
9,2016-02-04,随处可栖,天使轮,未透露,未透露
10,2016-02-04,互联在线,新三板,未透露,未透露
11,2016-02-04,千家万纺,A+轮,数千万人民币,涌铧投资 寒武创投
12,2016-02-04,e福利,天使轮,1000万人民币,中科乐创 齐林
13,2016-02-04,NOVA贝橙健康,天使轮,数百万人民币,领医创造
14,2016-02-04,睿昂生物,A轮,数亿人民币,易凯资本 辰德资本
15,2016-02-04,驴妈妈旅游网,战略投资,8亿人民币,华策影视
16,2016-02-04,安泰创新,B轮,8500万人民币,风和投资 弘晖资本 吴炯
17,2016-02-04,墨鹍科技,A轮,4.3亿人民币,三七互娱
18,2016-02-03,苏州初夏时光网络,天使轮,数百万人民币,红杉资本中国
19,2016-02-03,联动通达,新三板,未透露,未透露
0,2016-02-03,优佰福,天使轮,未透露,未透露
1,2016-02-03,新京报动新闻,天使轮,数百万人民币,奇虎360 小米科技
2,2016-02-03,纳诺巴伯NANOBUBBLE,天使轮,数百万人民币,盛山资产 海捷投资
3,2016-02-03,史河科技,种子轮,未透露,泰有投资 启迪种子
4,2016-02-03,衣川文化杜绍斐,天使轮,数百万人民币,平安创新投资基金 朱健
5,2016-02-03,粉粉日记,B+轮,未透露,亚商资本
6,2016-02-03,车爱保,B轮,100万人民币,梅花天使创投
7,2016-02-03,常青藤爸爸,A轮,数百万美元,创新工场 清流资本
8,2016-02-03,对啊网,A轮,数千万人民币,华软创新
9,2016-02-03,优住,天使轮,数千万人民币,未透露
10,2016-02-03,菜不释手,天使轮,500万人民币,澎湃资本
11,2016-02-03,亭东影业,A轮,数千万人民币,普华资本 姚臻
12,2016-02-03,Moka希瑞亚斯,天使轮,667万人民币,峰瑞资本
13,2016-02-03,喜剧研习社,A轮,数千万人民币,九弦资本
14,2016-02-03,出征,天使轮,未透露,中科乐创
15,2016-02-03,扑克财经,天使轮,200万人民币,高樟资本
16,2016-02-03,温暖医生,A轮,数千万人民币,诚承投资
17,2016-02-03,美屋365,A轮,1800万人民币,慧鑫泉投资 一起装修网
18,2016-02-03,黄金钱包,B+轮,5000万人民币,能图资本
19,2016-02-03,贝瓦网,新三板,3000万人民币,未透露
0,2016-02-03,来跑吧,A轮,5000万人民币,老鹰基金 众信旅游 新动金鼎体育基金
1,2016-02-03,小店宝,Pre-A轮,数千万人民币,Integral雄厚资本 点亮基金
2,2016-02-03,日日煮,A轮,3500万人民币,500 Startups MFund魔量基金 合一资本
3,2016-02-03,向右转,天使轮,2000万人民币,未透露
4,2016-02-02,车联天下,天使轮,数百万人民币,未透露
5,2016-02-02,白帽汇,天使轮,数千万人民币,APUS
6,2016-02-02,裕久装备,新三板,未透露,未透露
7,2016-02-02,雅路智能,新三板,未透露,未透露
8,2016-02-02,有方科技,新三板,未透露,未透露
9,2016-02-02,融数金服,天使轮,数百万人民币,春晓资本
10,2016-02-02,易云捷讯Eayun,新三板,未透露,未透露
11,2016-02-02,一分钟搞定熊孩子,天使轮,数百万人民币,考拉资本
12,2016-02-02,Gaia盖娅风景,天使轮,未透露,未透露
13,2016-02-02,纽迪瑞,A轮,未透露,中兴合创 Samsung Ventures三星
14,2016-02-02,新起点蓝领公寓,A轮,未透露,高和资本
15,2016-02-02,国通宝,新三板,未透露,未透露
16,2016-02-02,百世物流,战略投资,3000万美元,国开国际投资
17,2016-02-02,Master达人,天使轮,900万人民币,同渡资本
18,2016-02-02,扑食,A轮,数千万人民币,盛景网联(盛景嘉成) BWVC泽厚资本
19,2016-02-02,七加二驴友商城,B轮,数千万人民币,中骏资本
0,2016-02-02,EAI玩智商科技,种子轮,100万人民币,中科创客学院
1,2016-02-02,惠跑,A轮,未透露,天跃科技
2,2016-02-02,博泰神州,A轮,未透露,联想之星
3,2016-02-02,乡货圈,天使轮,数百万人民币,海丰至诚
4,2016-02-02,制图工坊,Pre-A轮,数百万人民币,博派资本
5,2016-02-02,素食星球,天使轮,数百万人民币,盈动资本
6,2016-02-02,妙智科技,天使轮,数百万人民币,松禾资本 投控东海投资
7,2016-02-02,IKeeper留学管家,天使轮,数百万人民币,宏桥资本
8,2016-02-02,投融租,天使轮,数百万人民币,太冠资本 知初资本
9,2016-02-02,人人推,天使轮,数百万人民币,盐光加速器
10,2016-02-02,巧思科技,天使轮,数百万人民币,乾明投资
11,2016-02-02,微趋道,A轮,5000万人民币,未透露
12,2016-02-02,新华健康,A轮,数亿人民币,爱康国宾 新华保险
13,2016-02-02,橙医生,A轮,500万人民币,昆药集团
14,2016-02-02,开始吧众筹,A+轮,数千万人民币,经纬中国 元璟资本
15,2016-02-02,嗒嗒巴士,战略投资,1.28亿人民币,纳川股份
16,2016-02-02,华尔街见闻,C轮,1亿人民币,华人文化产业基金
17,2016-02-01,罗特药业,新三板,数亿人民币,未透露
18,2016-02-01,弘易传媒,新三板,未透露,未透露
19,2016-02-01,浙江帕加,A轮,未透露,赛富基金
0,2016-02-01,美凯能源,天使轮,未透露,未透露
1,2016-02-01,咫尺微页,天使轮,数百万人民币,无极道投资 蓝烯资本
2,2016-02-01,腾清动漫,天使轮,未透露,中科招商
3,2016-02-01,宠爱约定,天使轮,未透露,未透露
4,2016-02-01,谛听科技,C轮,未透露,联想集团 将门创投
5,2016-02-01,Loyyal,天使轮,150万美元,未透露
6,2016-02-01,天信瑞安,新三板,未透露,未透露
7,2016-02-01,东南传媒,天使轮,300万人民币,越榕资本
8,2016-02-01,猫眼视觉,A轮,900万人民币,国旅联合
9,2016-02-01,东影光象,天使轮,数百万人民币,华盖资本
10,2016-02-01,COWAROBOT 酷哇机器人,Pre-A轮,100万人民币,合力投资 千乘资本
11,2016-02-01,篮球圈,天使轮,数百万人民币,未透露
12,2016-02-01,华芯邦,天使轮,数百万人民币,京北投资
13,2016-02-01,孔雀巢,种子轮,100万人民币,未透露
14,2016-02-01,手机贷,B轮,3500万美元,红杉资本中国 蓝湖资本 华兴新经济基金
15,2016-02-01,小乔体育,A轮,2600万人民币,明势资本 黑马基金 维度资本(维度创业工场)
16,2016-02-01,国槐金融,天使轮,数千万人民币,险峰长青 丰厚资本 分期乐
17,2016-02-01,功夫财经,Pre-A轮,未透露,中科招商 天安金控 21基金
18,2016-02-01,麦爱文化,Pre-A轮,数千万人民币,微影资本(微影时代)
19,2016-02-01,当客网络,Pre-A轮,数百万人民币,九合创投 盈动资本 博将资本
0,2016-02-01,乐收,A轮,3000万人民币,顺丰速运
1,2016-02-01,凯诺空中设计课,天使轮,未透露,未透露
2,2016-02-01,原创猫,天使轮,数百万人民币,香樟投资
3,2016-02-01,大腿科技,战略投资,数百万人民币,ATA教育
4,2016-02-01,The PinkPo,天使轮,数百万人民币,海丰至诚
5,2016-02-01,9631cm,天使轮,数百万人民币,海丰至诚
6,2016-02-01,浑沌VR,天使轮,1000万人民币,未透露
7,2016-02-01,百思贷,Pre-A轮,3000万人民币,未透露
8,2016-02-01,彩丞科技,A轮,1000万人民币,沃衍资本 成勇
9,2016-02-01,美迪维康,A轮,1000万人民币,未透露
10,2016-02-01,小栗科技算客工场,Pre-A轮,300万人民币,众善创投
11,2016-02-01,Broncus堃博生物,A轮,1200万美元,启明创投
12,2016-02-01,Aohua澳华,C轮,2亿人民币,君联资本 启明创投 千骥资本
13,2016-02-01,雨点金服,A轮,1.13亿人民币,红杉资本中国 英诺天使基金
14,2016-02-01,大千阳光,A轮,1000万人民币,华盖资本 湖杉资本
15,2016-02-01,云中飞呼噜圈,A轮,数千万人民币,天木资本Skywood Capital
16,2016-02-01,巨力科技,B轮,600万人民币,恒祥投资
17,2016-02-01,东古航空,天使轮,数百万人民币,未透露
18,2016-02-01,弈猫,Pre-A轮,数百万人民币,合力投资
19,2016-02-01,壁虎养车,天使轮,数千万人民币,BWVC泽厚资本 唯猎资本 唯嘉资本
0,2016-02-01,美播,天使轮,150万人民币,创新工场
1,2016-02-01,罗宾医生,A轮,未透露,未透露
2,2016-02-01,火速移动,A轮,数千万人民币,创新工场
3,2016-02-01,微趋势,天使轮,未透露,未透露
4,2016-02-01,弥财金融,A轮,未透露,伯藜创投
5,2016-02-01,爱无限,天使轮,未透露,未透露
6,2016-02-01,筑筑科技,天使轮,100万人民币,未透露
7,2016-02-01,云迈Cloud,天使轮,1000万人民币,未透露
8,2016-02-01,星星之火,Pre-A轮,数千万人民币,伯藜创投
9,2016-02-01,上海迈微科技,A轮,未透露,未透露
10,2016-02-01,去哪美,天使轮,500万人民币,未透露
11,2016-02-01,爱贷网,A轮,5000万人民币,未透露
12,2016-02-01,美啦电商,天使轮,数百万人民币,美啦美妆 金涛
13,2016-02-01,中海外新能源,天使轮,1000万人民币,阿米巴资本
14,2016-02-01,YOGO机器人,天使轮,数百万人民币,易科汇资本 徐海忠
15,2016-02-01,玩小伴宠物旅行,天使轮,300万人民币,未透露
16,2016-02-01,广州图扑网络,天使轮,100万人民币,天天投 CCiC文创孵化中心
17,2016-02-01,几步,天使轮,数百万人民币,未透露
18,2016-02-01,番薯小报,天使轮,未透露,梅花天使创投
19,2016-02-01,股商荟,A轮,1000万人民币,麟玺创投
0,2016-02-01,造梦科技,种子轮,100万人民币,盟云移软
1,2016-02-01,赛福基因,天使轮,1000万人民币,朗玛峰创投 创见资本 将门创投
2,2016-02-01,酷爱生活KuaiLive,天使轮,500万人民币,幸福西饼
3,2016-02-01,蛋解创业,种子轮,未透露,苏河汇 天使成长营AC加速器
4,2016-02-01,ofo小黄车,A轮,1500万人民币,金沙江创投 东方弘道(弘合基金) 朱啸虎 罗斌
5,2016-02-01,东东快跑,Pre-A轮,1000万人民币,未透露
6,2016-02-01,易库易,B轮,1亿人民币,中兴合创
7,2016-02-01,青米科技,B轮,数千万人民币,高榕资本 雅瑞资本
8,2016-02-01,水果堂,天使轮,1000万人民币,优格资本
9,2016-02-01,前沿商学院,天使轮,数百万人民币,中搜网络-中搜创投
10,2016-02-01,洋葱小姐,Pre-A轮,3000万人民币,国泰君安 梁山资本
11,2016-02-01,周末去哪儿,B轮,数千万美元,经纬中国 蓝湖资本 陌陌科技
12,2016-02-01,YiiGoo壹果企划,天使轮,数百万人民币,场景实验室
13,2016-02-01,斗龙勇士VR,天使轮,500万人民币,未透露
14,2016-02-01,淘葫芦,A轮,1000万人民币,中钰资本
15,2016-02-01,云工厂,A轮,6000万人民币,奋达科技(泓锦文基金)
16,2016-02-01,IDEALENS虚拟世界,A轮,数千万人民币,联创永宣 ROOBO智能管家基金
17,2016-02-01,健康580,天使轮,300万人民币,未透露
18,2016-02-01,粗去浪网络,种子轮,400万人民币,天鹰资本 戴一
19,2016-02-01,推想科技,天使轮,1250万人民币,英诺天使基金 吕传伟 臻云创投
0,2016-02-01,农家兄弟,A轮,1000万人民币,松禾资本
1,2016-02-01,我爱4S,天使轮,数百万人民币,信天创投 起源资本 顺融资本
2,2016-02-01,小乔生活网,天使轮,数百万人民币,黑马基金
3,2016-02-01,所问数据,天使轮,数百万人民币,九合创投 谢振亮
4,2016-02-01,Remi,天使轮,480万人民币,真格基金 黑马基金 初心资本
5,2016-02-01,菁优网,IPO上市后,未透露,深创投
6,2016-02-01,光语空间,天使轮,数百万人民币,元航资本
7,2016-02-01,快美妆,A轮,3000万人民币,琢石投资
8,2016-02-01,51进口车,A轮,数千万人民币,利欧集团股份 晨曜资本(晨之科)
9,2016-02-01,北极贝金融,Pre-A轮,1200万人民币,春泉创投
10,2016-02-01,JOSAYS姾棉条,天使轮,数百万人民币,春晓资本 穆棉资本
11,2016-02-01,燎原创业社交,天使轮,1000万人民币,易居资本
12,2016-02-01,钧济医学,天使轮,数百万人民币,千骥资本
13,2016-02-01,掌将网络,A轮,1000万人民币,未透露
14,2016-02-01,众乐纪,天使轮,200万人民币,十三月唱片
15,2016-02-01,星火钱包,Pre-A轮,1000万人民币,伯藜创投 飞马基金-飞马旅
16,2016-02-01,袋鼠云,天使轮,1000万人民币,盈动资本
17,2016-02-01,华采找鱼网,天使轮,400万人民币,黑马基金 尚势资本
18,2016-02-01,穹顶网络王牌足球,天使轮,数百万人民币,未透露
19,2016-02-01,Maxent猛犸反欺诈,A轮,数千万人民币,PreAngel 祥峰投资
0,2016-02-01,EZbuy,B轮,数千万美元,IDG资本 华创资本 嘉御基金
1,2016-02-01,维拉度假Villaday,A轮,500万人民币,IDG资本
2,2016-02-01,搜前途,Pre-A轮,1000万人民币,未透露
3,2016-02-01,前隆科技,B轮,3500万美元,红杉资本中国 蓝湖资本 华兴新经济基金
4,2016-02-01,会展易,天使轮,1000万人民币,同心基金
5,2016-02-01,思派网络,A轮,1000万美元,平安创新投资基金 斯道资本(富达亚洲)
6,2016-02-01,波奇网,C轮,1.02亿美元,集富亚洲JAFCO 招商银行
7,2016-02-01,互动百科集团,新三板,数千万人民币,未透露
8,2016-02-01,新东方在线,战略投资,3.2亿人民币,腾讯
9,2016-02-01,光合作用,天使轮,数千万人民币,天使投资人王刚 陶石资本 王刚
10,2016-02-01,青苹果健康,B轮,数千万美元,金沙江创投 德同资本
11,2016-02-01,北京鹦鹉螺教育,Pre-A轮,1000万人民币,同方厚持 黑马基金
12,2016-01-31,WeHome,天使轮,数千万人民币,阿尔法公社
13,2016-01-31,F5未来商店,天使轮,1000万人民币,TCL资本
14,2016-01-31,暖游天下,A轮,未透露,未透露
15,2016-01-31,纵横道路救援,天使轮,300万人民币,未透露
16,2016-01-31,5i课堂,天使轮,300万人民币,未透露
17,2016-01-31,Tplus喜扑科技,A轮,数千万人民币,龙翌资本
18,2016-01-31,SnapTube大宇无限,天使轮,数百万人民币,豌豆荚
19,2016-01-31,差评,天使轮,200万人民币,创大资本
0,2016-01-31,即刻,A轮,数千万人民币,祥峰投资 平安创新投资基金
1,2016-01-31,对策,种子轮,数百万人民币,未透露
2,2016-01-31,车好多集团,A轮,2.05亿美元,红杉资本中国 蓝驰创投 光信资本 微光创投 风云资本 山行资本
3,2016-01-30,橙信大数据,Pre-A轮,3000万人民币,广发信德
4,2016-01-30,南瓜试衣,天使轮,500万人民币,未透露
5,2016-01-30,MatchU,种子轮,100万人民币,未透露
6,2016-01-30,行家保险网,A+轮,3000万人民币,纽信创投
7,2016-01-30,滴滴找钱,Pre-A轮,600万人民币,未透露
8,2016-01-30,八小时咖啡,天使轮,1000万人民币,华工创投
9,2016-01-30,将至集团,天使轮,数百万人民币,英诺天使基金 大河创投 臻云创投
10,2016-01-30,妞诺科技,天使轮,数百万人民币,未透露
11,2016-01-30,Feel运动社区,B轮,数千万人民币,动域资本 王静
12,2016-01-30,无界空间,Pre-A轮,1000万人民币,艾想投资
13,2016-01-30,小农女,B轮,数千万人民币,深创投
14,2016-01-30,LinkedCare领健信息,A轮,数千万人民币,经纬中国 丁香园
15,2016-01-30,派队,A轮,2600万人民币,墨白资本
16,2016-01-29,GWC长城会,C轮,数千万人民币,摩登天空ModernSKY
17,2016-01-29,华时电商,A轮,未透露,常春藤资本
18,2016-01-29,三角防务,C+轮,1000万人民币,鼎锋资产 陈正旭
19,2016-01-29,捷库动力GiKoo,A+轮,数千万人民币,金沙江创投 天际创业
0,2016-01-29,健培,Pre-A轮,2000万人民币,未透露
1,2016-01-29,玩课网,天使轮,数百万人民币,创业接力(创业基金会) 领庆创投TheLinhuiFund 庆芮资本
2,2016-01-29,臻和科技,A轮,2000万人民币,BWVC泽厚资本 凯风创投 文纲
3,2016-01-29,游戏猫,A轮,未透露,华睿投资
4,2016-01-29,东田造型,新三板,数千万人民币,未透露
5,2016-01-29,北京自在科技,A+轮,未透露,未透露
6,2016-01-29,天马电器,A轮,未透露,华青资本
7,2016-01-29,知遇组织架构图,天使轮,数百万人民币,未透露
8,2016-01-29,羲源创新科技,天使轮,数百万人民币,真格基金 洪泰基金
9,2016-01-29,艺先生网,天使轮,数百万人民币,唯嘉资本
10,2016-01-29,哈密瓜科技,种子轮,数百万人民币,LKK洛可可
11,2016-01-29,普林科技,A轮,数千万人民币,颐成投资
12,2016-01-29,喔豆CLUB,天使轮,数百万人民币,险峰长青
13,2016-01-29,魔方微猎,A轮,4000万人民币,三行资本 考拉基金(拉卡拉) 1898创投
14,2016-01-29,众聘达人,A轮,数百万美元,IDG资本
15,2016-01-29,唯晶科技Winking,C轮,6000万人民币,东方汇富 创丰资本
16,2016-01-29,融道网,B轮,数亿人民币,上汽投资-尚颀资本 云赛创投
17,2016-01-29,天演药业,B轮,2亿人民币,斯道资本(富达亚洲) 金浦投资 毓承资本
18,2016-01-29,票据客,B轮,数千万人民币,春泉创投
19,2016-01-29,找冻品网,天使轮,100万人民币,未透露
0,2016-01-29,慧跑网络,天使轮,450万人民币,天跃科技
1,2016-01-29,丸子地球,A轮,数千万人民币,阿里巴巴 苏河汇 银杏谷资本 五岳资本
2,2016-01-29,你说的都对,天使轮,数百万人民币,鼎晟天平投资
3,2016-01-29,马帮ERP,Pre-A轮,数千万人民币,梅花天使创投 黑马基金 微光创投
4,2016-01-28,玩主网,种子轮,50万人民币,未透露
5,2016-01-28,平原智能,D轮,2000万人民币,秉鸿资本
6,2016-01-28,高手电竞GOGOSU,天使轮,数千万人民币,未透露
7,2016-01-28,中天微,战略投资,数千万人民币,阿里巴巴
8,2016-01-28,三盛鑫,新三板,未透露,未透露
9,2016-01-28,秒秒测科技,A轮,1600万人民币,顺为资本 小米科技
10,2016-01-28,科蚪教育,种子轮,30万人民币,未透露
11,2016-01-28,最生活zuivip,天使轮,100万人民币,未透露
12,2016-01-28,AirWheel爱尔威,B轮,数千万人民币,松禾资本
13,2016-01-28,仕净环保,新三板,未透露,未透露
14,2016-01-28,凌脉网络,新三板,未透露,未透露
15,2016-01-28,行鸽旅游,天使轮,未透露,未透露
16,2016-01-28,育学园,B轮,1000万美元,弘晖资本 双湖资本
17,2016-01-28,赛凡科技,A轮,1000万人民币,红杉资本中国
18,2016-01-28,5EPlay易玩网,A轮,1000万人民币,红杉资本中国 创新工场 ImbaTV
19,2016-01-28,Kilimall,天使轮,数百万人民币,安赐资本
0,2016-01-28,大脑智库,天使轮,500万人民币,创客总部 领势投资
1,2016-01-28,重庆灵狐科技aFocus,新三板,未透露,未透露
2,2016-01-28,三厚科技《新经济100人》,天使轮,数百万人民币,高樟资本
3,2016-01-28,掌充,天使轮,数百万人民币,上海掌门科技
4,2016-01-28,车满满,A轮,数百万美元,零一创投
5,2016-01-28,爱聚吧,天使轮,200万人民币,未透露
6,2016-01-28,古游网络,天使轮,数百万人民币,士兰创投(士兰控股) 鼎聚投资 游侠汇
7,2016-01-28,跨境淘,A轮,数千万人民币,未透露
8,2016-01-28,妈妈去哪儿,Pre-A轮,数千万人民币,华睿投资 友田资本 叶晟炀
9,2016-01-28,袋鼠先生,天使轮,500万人民币,明势资本 飞鱼科技
10,2016-01-28,健康界,B轮,数千万人民币,中卫基金 约印创投
11,2016-01-28,健客网,A轮,1亿美元,凯欣亚洲投资Crescent Group
12,2016-01-28,ONE一个,A轮,6000万人民币,华创资本
13,2016-01-28,微众银行,A轮,4.5亿美元,华平投资 Temasek淡马锡
14,2016-01-28,婚派网,A轮,数千万人民币,梦洁家纺 财中控股 京东金融
15,2016-01-27,医杰汇,B轮,数千万人民币,约印创投 天亿投资
16,2016-01-27,松冷科技,A轮,未透露,万乘资本 泰然天合
17,2016-01-27,中电昆辰,B轮,2000万人民币,成都金亚科技
18,2016-01-27,小九金服,A轮,2000万人民币,赛伯乐投资
19,2016-01-27,铭赛科技,新三板,未透露,未透露
0,2016-01-27,小黑盒APP,A轮,1000万人民币,JJ比赛(竞技创投)
1,2016-01-27,MAX+,A轮,1000万人民币,JJ比赛(竞技创投)
2,2016-01-27,三合智能,种子轮,未透露,龙翌资本
3,2016-01-27,致导科技Aheadx,A轮,数千万人民币,雅瑞资本
4,2016-01-27,码客帮,天使轮,100万人民币,七煋瓢虫投资
5,2016-01-27,光年路由器,天使轮,200万人民币,海捷投资
6,2016-01-27,马珂博逻,A轮,1000万人民币,颐成投资
7,2016-01-27,莱茵健康,天使轮,150万人民币,未透露
8,2016-01-27,竞钢网,种子轮,500万人民币,未透露
9,2016-01-27,狂丸菌,Pre-A轮,400万人民币,边锋游戏
10,2016-01-27,3D蜗窝网,天使轮,数百万人民币,孝昌水木投资
11,2016-01-27,商业人物,天使轮,数百万人民币,源码资本 高樟资本
12,2016-01-27,深度动画,B轮,数千万人民币,南山资本
13,2016-01-27,老农帮,天使轮,数百万人民币,九合创投
14,2016-01-27,爱天教育,天使轮,30万人民币,蓝象资本(未来工场)
15,2016-01-27,NewBand牛班网,A轮,1820万人民币,乐清聚丰
16,2016-01-27,花生金融,B轮,数亿人民币,光大瑞华
17,2016-01-27,新联在线,A轮,5000万人民币,Kingsland Development
18,2016-01-27,杏树林,C轮,3200万美元,开物投资 易凯资本 双湖资本 健康元
19,2016-01-27,大麦理财,C轮,1000万人民币,升达林业
0,2016-01-27,可尼科技《无节操学院》,Pre-A轮,1000万人民币,明势资本
1,2016-01-27,大丰收农资商城,A轮,数千万人民币,经纬中国
2,2016-01-27,神奇百货,A轮,2000万人民币,真格基金 经纬中国 创新谷Innovalley
3,2016-01-26,蓝深远望,新三板,未透露,未透露
4,2016-01-26,力王高科,新三板,未透露,未透露
5,2016-01-26,赛道火锅,天使轮,575万人民币,京东
6,2016-01-26,新大禹环境,新三板,未透露,未透露
7,2016-01-26,视在科技,天使轮,数百万人民币,基本粒子 绩优投资
8,2016-01-26,平安环保,新三板,未透露,未透露
9,2016-01-26,拓利科技,新三板,未透露,未透露
10,2016-01-26,默乐生物,A轮,800万人民币,浙江科投
11,2016-01-26,蓝蛙互动,A轮,未透露,中金汇财投资
12,2016-01-26,ChangeLink,天使轮,数百万人民币,清科创投 乾明投资
13,2016-01-26,宝象金融,A轮,5000万人民币,未透露
14,2016-01-26,南大菲特,天使轮,数百万人民币,松禾资本
15,2016-01-26,浣熊科技,天使轮,数百万人民币,广东天使会
16,2016-01-26,今晚睡哪儿KEYS潮宿,A轮,3000万人民币,未透露
17,2016-01-26,天方创新Thorgene,A轮,数千万人民币,深创投
18,2016-01-26,悦木室内设计,天使轮,数百万人民币,挚信资本
19,2016-01-26,5miles第三石科技,B+轮,3000万美元,IDG资本 晨兴资本 SIG海纳亚洲 蓝湖资本
0,2016-01-26,echo回声,C轮,3000万美元,光线传媒
1,2016-01-26,易绚模型,A轮,1300万人民币,九合创投 五岳资本
2,2016-01-26,天天有货,Pre-A轮,数千万人民币,未透露
3,2016-01-26,贝聊,B轮,数亿人民币,威创股份 山行资本
4,2016-01-26,借贷宝,A轮,25亿人民币,九鼎投资
5,2016-01-26,中驰车福,B轮,4.2亿人民币,谷银基金
6,2016-01-26,法律助理,天使轮,500万人民币,易一天使 天使汇
7,2016-01-26,七牛云,D轮,1亿美元,方广资本 澳洲电讯Telstra 嘉实资本 张江集团
